Price,Adj Close,Close,High,Low,Open,Volume,MA50,RSI14
2020-04-09,65.1070556640625,66.99749755859375,67.51750183105469,66.17500305175781,67.17500305175781,161834800,70.52249969482422,67.06596950849166
2020-04-13,66.38494110107422,68.3125,68.42500305175781,66.4574966430664,67.07749938964844,131022800,70.26939971923828,71.45365704687738
2020-04-14,69.73760986328125,71.76249694824219,72.0625,69.51249694824219,70.0,194994800,70.157099609375,69.09038961340326
2020-04-15,69.1010971069336,71.10749816894531,71.5824966430664,70.15750122070312,70.5999984741211,131154400,70.03594955444336,68.27275508895231
2020-04-16,69.6501235961914,71.67250061035156,72.05000305175781,70.5875015258789,71.84500122070312,157125200,69.87514953613281,64.74272503815097
2020-04-17,68.70508575439453,70.69999694824219,71.73750305175781,69.21499633789062,71.17250061035156,215250000,69.6818994140625,69.6966226464814
2020-04-20,67.27899932861328,69.23249816894531,70.41999816894531,69.2125015258789,69.48750305175781,130015200,69.44049942016602,62.59680990465862
2020-04-21,65.19937133789062,67.09249877929688,69.3125,66.35749816894531,69.06999969482422,180991600,69.18219940185547,57.345578365376426
2020-04-22,67.07733917236328,69.0250015258789,69.4749984741211,68.05000305175781,68.40249633789062,116862400,68.95494949340821,69.5088155498544
2020-04-23,66.81739044189453,68.75749969482422,70.4375,68.71749877929688,68.96749877929688,124814400,68.73204956054687,67.2512602840261
2020-04-24,68.74639129638672,70.74250030517578,70.75250244140625,69.25,69.30000305175781,126161200,68.51089950561523,72.67072990455186
2020-04-27,68.79497528076172,70.7925033569336,71.13500213623047,69.98750305175781,70.44999694824219,117087600,68.30239959716796,64.61864260664765
2020-04-28,67.67987823486328,69.6449966430664,71.4574966430664,69.55000305175781,71.2699966430664,112004800,68.07054946899414,63.23426131711805
2020-04-29,69.90280151367188,71.93250274658203,72.4175033569336,70.97250366210938,71.18250274658203,137280800,67.91419952392579,64.46699266005304
2020-04-30,71.37749481201172,73.44999694824219,73.63249969482422,72.0875015258789,72.48999786376953,183064000,67.76509948730468,66.33335934078073
2020-05-01,70.22835540771484,72.26750183105469,74.75,71.4625015258789,71.5625,240616800,67.60894958496094,60.07900035541605
2020-05-04,71.22200012207031,73.29000091552734,73.42250061035156,71.58000183105469,72.2925033569336,133568000,67.50949966430665,54.44235235018907
2020-05-05,72.29096221923828,74.38999938964844,75.25,73.61499786376953,73.76499938964844,147751200,67.5063996887207,59.305454142774586
2020-05-06,73.03680419921875,75.15750122070312,75.80999755859375,74.71749877929688,75.11499786376953,142333600,67.56914978027343,59.76737204307697
2020-05-07,73.79237365722656,75.93499755859375,76.2925033569336,75.49250030517578,75.80500030517578,115215200,67.62459976196288,64.83422879789828
2020-05-08,75.54876708984375,77.53250122070312,77.5875015258789,76.07250213623047,76.41000366210938,133838400,67.80764984130859,73.34739458993582
2020-05-11,76.73753356933594,78.75250244140625,79.26249694824219,76.80999755859375,77.0250015258789,145946400,68.0158999633789,84.58913100551325
2020-05-12,75.8605728149414,77.85250091552734,79.92250061035156,77.72750091552734,79.4574966430664,162301200,68.07889999389648,77.89538297150088
2020-05-13,74.94461822509766,76.9124984741211,78.98750305175781,75.80249786376953,78.0374984741211,200622400,68.17054992675781,74.71959275386048
2020-05-14,75.40502166748047,77.38500213623047,77.44750213623047,75.38249969482422,76.12750244140625,158929200,68.20455001831054,72.16751502708031
2020-05-15,74.9592514038086,76.92749786376953,76.9749984741211,75.05249786376953,75.0875015258789,166348400,68.27849990844726,69.93173706127305
2020-05-18,76.72534942626953,78.73999786376953,79.125,77.58000183105469,78.2925033569336,135178400,68.40814987182617,78.32449930192618
2020-05-19,76.28201293945312,78.28500366210938,79.62999725341797,78.25250244140625,78.75749969482422,101729600,68.64299987792968,72.33258107759428
2020-05-20,77.76556396484375,79.80750274658203,79.87999725341797,79.12999725341797,79.16999816894531,111504800,68.81244995117187,72.342313791038
2020-05-21,77.1857681274414,79.2125015258789,80.22250366210938,78.96749877929688,79.66500091552734,102688800,69.01955001831055,75.4581969244159
2020-05-22,77.6827392578125,79.72250366210938,79.80750274658203,78.8375015258789,78.94249725341797,81803200,69.37285011291505,74.50008688582041
2020-05-26,77.15654754638672,79.18250274658203,81.05999755859375,79.125,80.875,125522000,69.56665016174317,69.06703236729845
2020-05-27,77.49272155761719,79.52749633789062,79.67749786376953,78.27249908447266,79.03500366210938,112945200,69.94615005493164,67.99091634367127
2020-05-28,77.52681732177734,79.5625,80.86000061035156,78.90750122070312,79.19249725341797,133560800,70.27310005187988,65.90659395804757
2020-05-29,77.45130157470703,79.48500061035156,80.2874984741211,79.11750030517578,79.8125,153532400,70.62945007324218,59.878562826174225
2020-06-01,78.40377807617188,80.4625015258789,80.5875015258789,79.30249786376953,79.4375,80791200,71.01480010986329,58.869283399351815
2020-06-02,78.76676177978516,80.83499908447266,80.86000061035156,79.73249816894531,80.1875,87642800,71.48530006408691,66.36486787442
2020-06-03,79.20037078857422,81.27999877929688,81.55000305175781,80.57499694824219,81.16500091552734,104491200,71.98905006408691,75.34087699743164
2020-06-04,78.51827239990234,80.58000183105469,81.40499877929688,80.19499969482422,81.09750366210938,87560400,72.36625007629395,68.06106280259908
2020-06-05,80.75455474853516,82.875,82.9375,80.80750274658203,80.8375015258789,137250400,72.79615005493164,77.83762743942721
2020-06-08,81.23201751708984,83.36499786376953,83.4000015258789,81.83000183105469,82.5625,95654400,73.17125,74.70623524655372
2020-06-09,83.79717254638672,85.99749755859375,86.40249633789062,83.00250244140625,83.03500366210938,147712400,73.65249992370606,83.42361870652978
2020-06-10,85.95304870605469,88.20999908447266,88.69249725341797,86.52249908447266,86.9749984741211,166651600,74.14264991760254,84.35903067483132
2020-06-11,81.82643127441406,83.9749984741211,87.76499938964844,83.87000274658203,87.32749938964844,201662400,74.5506999206543,65.00708727444774
2020-06-12,82.5328598022461,84.69999694824219,86.94999694824219,83.55500030517578,86.18000030517578,200146000,75.04014984130859,65.47488477032815
2020-06-15,83.55355834960938,85.74749755859375,86.41999816894531,83.1449966430664,83.3125,138808800,75.53044982910156,69.78601350297978
2020-06-16,85.76791381835938,88.0199966430664,88.30000305175781,86.18000030517578,87.86499786376953,165428800,76.08379974365235,72.93101920997064
2020-06-17,85.64855194091797,87.89749908447266,88.8499984741211,87.77249908447266,88.7874984741211,114406400,76.52939971923828,72.39990437108611
2020-06-18,85.68265533447266,87.93250274658203,88.36250305175781,87.30500030517578,87.85250091552734,96820400,76.99089981079102,72.7542238606047
2020-06-19,85.1930160522461,87.43000030517578,89.13999938964844,86.2874984741211,88.66000366210938,264476000,77.40914978027344,69.26054217121569
2020-06-22,87.4219741821289,89.71749877929688,89.86499786376953,87.7874984741211,87.83499908447266,135445200,77.8635498046875,72.20347956168493
2020-06-23,89.28800201416016,91.63249969482422,93.09500122070312,90.56749725341797,91.0,212155600,78.32994979858398,74.1064217680017
2020-06-24,87.71187591552734,90.01499938964844,92.19750213623047,89.62999725341797,91.25,192623200,78.6949998474121,71.06966908394787
2020-06-25,88.87628936767578,91.20999908447266,91.25,89.39250183105469,90.17500305175781,137522400,79.09704986572265,69.57491480987613
2020-06-26,86.14550018310547,88.40750122070312,91.33000183105469,88.25499725341797,91.10250091552734,205256800,79.43174987792969,60.682137827217055
2020-06-29,88.13087463378906,90.44499969482422,90.5425033569336,87.81999969482422,88.3125,130646000,79.82664993286133,59.66533129462777
2020-06-30,88.8665542602539,91.1999969482422,91.49500274658203,90.0,90.0199966430664,140223200,80.26599990844727,56.937351505575506
2020-07-01,88.69845581054688,91.02749633789062,91.83999633789062,90.97750091552734,91.27999877929688,110737200,80.74469985961915,70.16440231558452
2020-07-02,88.69845581054688,91.02749633789062,92.61750030517578,90.91000366210938,91.9625015258789,114041600,81.18474975585937,68.87397626137067
2020-07-06,91.07115936279297,93.4625015258789,93.94499969482422,92.46749877929688,92.5,118655600,81.67884979248046,71.25345266854336
2020-07-07,90.78858184814453,93.17250061035156,94.65499877929688,93.05750274658203,93.85250091552734,112424400,82.12744979858398,65.93475459238252
2020-07-08,92.90306854248047,95.34249877929688,95.375,94.08999633789062,94.18000030517578,117092000,82.61844970703125,70.43644818358456
2020-07-09,93.3025894165039,95.75250244140624,96.31749725341797,94.67250061035156,96.26249694824219,125642800,83.14059982299804,71.03280803109537
2020-07-10,93.4657974243164,95.91999816894533,95.9800033569336,94.70500183105469,95.33499908447266,90257200,83.62034973144532,73.2539006878785
2020-07-13,93.03460693359375,95.47750091552734,99.95500183105469,95.25749969482422,97.26499938964844,191649200,84.06089981079101,67.5502849749243
2020-07-14,94.57420349121094,97.05750274658205,97.25499725341797,93.87750244140625,94.83999633789062,170989200,84.55669982910156,66.87404068947905
2020-07-15,95.22460174560547,97.7249984741211,99.24749755859375,96.48999786376953,98.98999786376953,153198000,85.04539978027344,75.487613135781
2020-07-16,94.0528793334961,96.52249908447266,97.40499877929688,95.90499877929688,96.5625,110577600,85.48804977416992,67.55328856948961
2020-07-17,93.86285400390625,96.32749938964844,97.14749908447266,95.83999633789062,96.98750305175781,92186800,85.91144973754882,81.61677456453025
2020-07-20,95.84091186523438,98.35749816894533,98.5,96.0625,96.4175033569336,90318000,86.35989974975585,81.60576049266975
2020-07-21,94.51815795898438,97.0,99.25,96.74250030517578,99.17250061035156,103433200,86.7492497253418,72.10367839298823
2020-07-22,94.78367614746094,97.27249908447266,97.9749984741211,96.60250091552734,96.69249725341797,89001600,87.11964965820313,73.61953772310353
2020-07-23,90.46946716308594,92.84500122070312,97.07749938964844,92.01000213623047,96.99749755859375,197004400,87.41949966430664,55.14947092463247
2020-07-24,90.24535369873047,92.61499786376952,92.97000122070312,89.1449966430664,90.98750305175781,185438800,87.73354965209961,47.25593578903576
2020-07-27,92.38418579101562,94.80999755859376,94.90499877929688,93.4800033569336,93.70999908447266,121214000,88.08204956054688,54.719694604115645
2020-07-28,90.86653900146484,93.25250244140624,94.55000305175781,93.24749755859375,94.36750030517578,103625600,88.40854965209961,43.755607507312554
2020-07-29,92.6082992553711,95.04000091552734,95.2300033569336,93.7125015258789,93.75,90329200,88.73454971313477,48.033119927684474
2020-07-30,93.72888946533203,96.19000244140624,96.29750061035156,93.76750183105469,94.1875,158130000,89.0926496887207,50.70700306614376
2020-07-31,103.54124450683594,106.26000213623048,106.41500091552734,100.82499694824219,102.88500213623047,374336800,89.62169967651367,68.77013765189064
2020-08-03,106.15019989013672,108.9375,111.63749694824219,107.89250183105469,108.19999694824219,308151200,90.2161996459961,69.91952289395203
2020-08-04,106.85911560058594,109.66500091552734,110.79000091552734,108.38749694824219,109.13249969482422,173071600,90.81504959106445,69.97993070219555
2020-08-05,107.2464370727539,110.0625,110.39250183105469,108.89749908447266,109.37750244140625,121776800,91.43264953613281,73.28461889881088
2020-08-06,110.9881820678711,113.90249633789062,114.4124984741211,109.79750061035156,110.40499877929688,202428800,92.12014953613281,76.8566694507439
2020-08-07,108.46480560302734,111.1125030517578,113.67500305175781,110.2925033569336,113.20500183105469,198045600,92.75114959716797,69.04870418714532
2020-08-10,110.04129791259766,112.72750091552734,113.7750015258789,110.0,112.5999984741211,212403600,93.41599960327149,73.30864788845139
2020-08-11,106.7686767578125,109.375,112.48249816894531,109.10749816894531,111.97000122070312,187902400,93.9942495727539,66.43580747495561
2020-08-12,110.31704711914062,113.01000213623048,113.2750015258789,110.29750061035156,110.49749755859375,165598000,94.63774963378906,77.98752061419765
2020-08-13,112.2694091796875,115.01000213623048,116.0425033569336,113.92749786376953,114.43000030517578,210082000,95.31234970092774,79.62695382836503
2020-08-14,112.16935729980469,114.90750122070312,115.0,113.04499816894531,114.83000183105469,165565200,95.9988996887207,78.14580574904319
2020-08-17,111.87650299072266,114.60749816894533,116.0875015258789,113.9625015258789,116.0625,119561600,96.6335496520996,80.99869450829652
2020-08-18,112.8087387084961,115.5625,116.0,114.00749969482422,114.35250091552734,105633600,97.27749969482421,80.52808014786442
2020-08-19,112.95027160644531,115.7074966430664,117.1624984741211,115.61000061035156,115.98249816894531,145538000,97.87169967651367,79.92793048270103
2020-08-20,115.45661163330078,118.2750015258789,118.39250183105469,115.73249816894531,115.75,126907200,98.4729997253418,73.9294989731237
2020-08-21,121.40635681152344,124.37000274658205,124.86750030517578,119.25,119.26249694824219,338054800,99.28089981079101,77.0532092943134
2020-08-24,122.8584213256836,125.85749816894533,128.78500366210938,123.9375,128.69749450683594,345937600,100.10404983520507,77.6487676893475
2020-08-25,121.85053253173828,124.8249969482422,125.18000030517578,123.05249786376953,124.69750213623047,211495600,100.88559982299805,74.67201313018539
2020-08-26,123.50757598876953,126.52249908447266,126.99250030517578,125.0824966430664,126.18000030517578,163022400,101.65564987182617,72.71827552344783
2020-08-27,122.03114318847656,125.01000213623048,127.48500061035156,123.8324966430664,127.14250183105469,155552400,102.39789993286132,76.22416522966213
2020-08-28,121.83344268798828,124.80750274658205,126.44249725341797,124.57749938964844,126.01249694824219,187630000,103.13539993286133,74.07813154854927
2020-08-31,125.96508026123047,129.0399932861328,131.0,126.0,127.58000183105469,225702700,103.96759979248047,87.86827664103265
2020-09-01,130.98257446289062,134.17999267578125,134.8000030517578,130.52999877929688,132.75999450683594,151948100,104.85684967041016,88.53293680099166
2020-09-02,128.2688446044922,131.39999389648438,137.97999572753906,127.0,137.58999633789062,200119000,105.65219955444336,79.00884280823371
2020-09-03,117.9995346069336,120.87999725341795,128.83999633789062,120.5,126.91000366210938,257599600,106.26949951171875,57.72289115025477
2020-09-04,118.07762145996094,120.95999908447266,123.69999694824219,110.88999938964844,120.06999969482422,332607200,106.86449951171875,58.26126937214014
2020-09-08,110.13158416748047,112.81999969482422,118.98999786376953,112.68000030517578,113.94999694824219,231366600,107.35274948120117,46.995013158860495
2020-09-09,114.52436065673828,117.31999969482422,119.13999938964844,115.26000213623047,117.26000213623047,176940500,107.89024948120117,51.61290667220191
2020-09-10,110.78562927246094,113.48999786376952,120.5,112.5,120.36000061035156,182274400,108.33604949951172,45.331702354379736
2020-09-11,109.33112335205078,112.0,115.2300033569336,110.0,114.56999969482422,180860300,108.7554995727539,36.74026403325824
2020-09-14,112.61107635498047,115.36000061035156,115.93000030517578,112.80000305175781,114.72000122070312,140150100,109.24214965820312,39.18173806988332
2020-09-15,112.7867660522461,115.54000091552734,118.83000183105469,113.61000061035156,118.33000183105469,184642000,109.6836996459961,40.26015018699343
2020-09-16,109.45804595947266,112.12999725341795,116.0,112.04000091552734,115.2300033569336,154679000,110.06284957885742,35.426048739757036
2020-09-17,107.71068572998047,110.33999633789062,112.19999694824219,108.70999908447266,109.72000122070312,178011000,110.36279953002929,35.22806523713507
2020-09-18,104.29408264160156,106.83999633789062,110.87999725341797,106.08999633789062,110.4000015258789,287104900,110.58454940795899,33.034314522874055
2020-09-21,107.45690155029297,110.08000183105467,110.19000244140625,103.0999984741211,104.54000091552734,195713800,110.86774948120117,31.755206884896282
2020-09-22,109.14566040039062,111.80999755859376,112.86000061035156,109.16000366210938,112.68000030517578,183055400,111.1943994140625,26.96190143042891
2020-09-23,104.56741333007812,107.12000274658205,112.11000061035156,106.7699966430664,111.62000274658203,150718700,111.3956494140625,25.941348007897957
2020-09-24,105.6412124633789,108.22000122070312,110.25,105.0,105.16999816894531,167743300,111.60554946899414,34.57602856933056
2020-09-25,109.6044692993164,112.27999877929688,112.44000244140625,107.66999816894531,108.43000030517578,149981400,111.92069946289062,40.35983901332364
2020-09-28,112.22059631347656,114.95999908447266,115.31999969482422,112.77999877929688,115.01000213623047,137672400,112.29334945678711,52.70475167052122
2020-09-29,111.37133026123047,114.08999633789062,115.30999755859375,113.56999969482422,114.55000305175781,99382200,112.60799942016601,45.50514426732651
2020-09-30,113.05032348632812,115.80999755859376,117.26000213623047,113.62000274658203,113.79000091552734,142675200,112.9841993713379,53.42992270218633
2020-10-01,114.00698852539062,116.79000091552734,117.72000122070312,115.83000183105469,117.63999938964844,116120400,113.37454940795898,57.190033277531036
2020-10-02,110.32682800292969,113.0199966430664,115.37000274658203,112.22000122070312,112.88999938964844,144712000,113.77804931640625,46.53024413829836
2020-10-05,113.72391510009766,116.5,116.6500015258789,113.55000305175781,113.91000366210938,106243800,114.25574935913086,51.29659478097647
2020-10-06,110.46348571777344,113.16000366210938,116.12000274658203,112.25,115.69999694824219,161498200,114.62274948120117,51.393783871565226
2020-10-07,112.3377456665039,115.08000183105467,115.55000305175781,114.12999725341797,114.62000274658203,96849000,115.05929946899414,56.39159285207245
2020-10-08,112.23036193847656,114.97000122070312,116.4000015258789,114.58999633789062,116.25,83477200,115.45789947509766,62.065901296612005
2020-10-09,114.18270874023438,116.97000122070312,117.0,114.91999816894531,115.27999877929688,100506900,115.8734994506836,60.61633287768566
2020-10-12,121.43565368652344,124.4000015258789,125.18000030517578,119.27999877929688,120.05999755859375,240226800,116.23629943847656,66.50065984760809
2020-10-13,118.21426391601562,121.0999984741211,125.38999938964844,119.6500015258789,125.2699966430664,262330500,116.47954940795898,69.01522308708965
2020-10-14,118.3021469116211,121.19000244140624,123.02999877929688,119.62000274658203,121.0,150712000,116.71004943847656,68.13985410469787
2020-10-15,117.83358764648438,120.70999908447266,121.19999694824219,118.1500015258789,118.72000122070312,112559200,116.92299942016602,63.10226109303043
2020-10-16,116.18386840820312,119.0199966430664,121.55000305175781,118.80999755859375,121.27999877929688,115393800,117.02534942626953,56.5105749495697
2020-10-19,113.21630859375,115.9800033569336,120.41999816894531,115.66000366210938,119.95999908447266,120639300,117.12269943237305,52.833592564877854
2020-10-20,114.70984649658203,117.51000213623048,118.9800033569336,115.62999725341797,116.19999694824219,124423700,117.21834945678711,52.56333534191571
2020-10-21,114.08509063720703,116.87000274658205,118.70999908447266,116.44999694824219,116.66999816894531,89946000,117.36824951171874,50.12187966666855
2020-10-22,112.99179077148438,115.75,118.04000091552734,114.58999633789062,117.44999694824219,101988000,117.42304946899414,54.52436664278636
2020-10-23,112.29869842529297,115.04000091552734,116.55000305175781,114.27999877929688,116.38999938964844,82572600,117.42364944458008,47.335768242396426
2020-10-26,112.30845642089844,115.0500030517578,116.55000305175781,112.87999725341797,114.01000213623047,111850700,117.42649948120118,53.92604656116317
2020-10-27,113.8215103149414,116.5999984741211,117.27999877929688,114.54000091552734,115.48999786376953,92276800,117.46634948730468,53.20674335333396
2020-10-28,108.55020904541016,111.1999969482422,115.43000030517578,111.0999984741211,115.05000305175781,143937800,117.37909942626953,43.49775171075785
2020-10-29,112.57203674316406,115.31999969482422,116.93000030517578,112.19999694824219,112.37000274658203,146129200,117.37134948730468,47.34811782567953
2020-10-30,106.26596069335938,108.86000061035156,111.98999786376953,107.72000122070312,111.05999755859375,190272600,117.18304946899414,24.220309727020094
2020-11-02,106.17809295654297,108.7699966430664,110.68000030517578,107.31999969482422,109.11000061035156,122866900,116.87104934692383,27.107318607161346
2020-11-03,107.80831909179688,110.44000244140624,111.48999786376953,108.7300033569336,109.66000366210938,107624400,116.56269943237305,31.14697243464036
2020-11-04,112.2108383178711,114.9499969482422,115.58999633789062,112.3499984741211,114.13999938964844,138235500,116.36519943237305,41.149351606991026
2020-11-05,116.19361114501953,119.02999877929688,119.62000274658203,116.87000274658203,117.94999694824219,126387100,116.21534942626953,50.01431740072013
2020-11-06,116.06160736083984,118.69000244140624,119.19999694824219,116.12999725341797,118.31999969482422,114457900,116.08894943237304,54.20415575893765
2020-11-09,113.74409484863281,116.31999969482422,121.98999786376953,116.05000305175781,120.5,154515300,115.9191993713379,48.20078291828081
2020-11-10,113.40184020996094,115.97000122070312,117.58999633789062,114.12999725341797,115.55000305175781,138023400,115.6577995300293,48.627209655394864
2020-11-11,116.8438949584961,119.48999786376952,119.62999725341797,116.44000244140625,117.19000244140625,112295000,115.36399963378906,55.31551709966768
2020-11-12,116.57008361816406,119.20999908447266,120.52999877929688,118.56999969482422,119.62000274658203,103162300,115.12019973754883,55.99999736538896
2020-11-13,116.6189956665039,119.26000213623048,119.66999816894531,117.87000274658203,119.44000244140625,81581900,115.08779983520508,56.050587774767344
2020-11-16,117.63595581054688,120.3000030517578,120.98999786376953,118.1500015258789,118.91999816894531,91183000,115.07459991455079,55.396738456703744
2020-11-17,116.74609375,119.38999938964844,120.66999816894531,118.95999908447266,119.55000305175781,74271000,115.20599990844727,63.74622371970142
2020-11-18,115.41622161865234,118.02999877929688,119.81999969482422,118.0,118.61000061035156,76322100,115.22019989013671,55.01294569357052
2020-11-19,116.01271057128906,118.63999938964844,119.05999755859375,116.80999755859375,117.58999633789062,74113000,115.3231999206543,73.08780716586477
2020-11-20,114.74150085449219,117.33999633789062,118.7699966430664,117.29000091552734,118.63999938964844,73604300,115.4299998474121,69.13800135822949
2020-11-23,111.32879638671875,113.8499984741211,117.62000274658203,113.75,117.18000030517578,127959300,115.3997998046875,57.04253647597596
2020-11-24,112.61956024169922,115.16999816894533,115.8499984741211,112.58999633789062,113.91000366210938,113874200,115.39239974975585,50.52331392955843
2020-11-25,113.46053314208984,116.02999877929688,116.75,115.16999816894531,115.55000305175781,76499200,115.47039978027344,41.57303515264356
2020-11-27,114.00811767578125,116.58999633789062,117.48999786376953,116.22000122070312,116.56999969482422,46691300,115.59539978027344,44.17312540062781
2020-11-30,116.41363525390625,119.0500030517578,120.97000122070312,116.80999755859375,116.97000122070312,169410200,115.83959991455077,57.53727806413153
2020-12-01,120.00238800048828,122.72000122070312,123.47000122070312,120.01000213623047,121.01000213623047,127728200,116.09239990234374,65.74894423886586
2020-12-02,120.3543930053711,123.08000183105467,123.37000274658203,120.88999938964844,122.0199966430664,89004200,116.31779998779297,59.82485393706989
2020-12-03,120.21748352050781,122.94000244140624,123.77999877929688,122.20999908447266,123.5199966430664,78967600,116.63419998168945,60.286819588299124
2020-12-04,119.54277801513672,122.25,122.86000061035156,121.5199966430664,122.5999984741211,78260400,116.91479995727539,57.96482676570375
2020-12-07,121.00956726074219,123.75,124.56999969482422,122.25,122.30999755859375,86712000,117.14419998168945,58.97034575459951
2020-12-08,121.62559509277344,124.37999725341795,124.9800033569336,123.08999633789062,124.37000274658203,82225500,117.33259994506835,63.1662180959532
2020-12-09,119.08316802978516,121.77999877929688,125.94999694824219,121.0,124.52999877929688,115089200,117.48639999389648,59.28677450852953
2020-12-10,120.51083374023438,123.23999786376952,123.87000274658203,120.1500015258789,120.5,81312200,117.635,60.93155483355121
2020-12-11,119.69921875,122.41000366210938,122.76000213623047,120.55000305175781,122.43000030517578,86939800,117.74740005493165,62.32379504107714
2020-12-14,119.08316802978516,121.77999877929688,123.3499984741211,121.54000091552734,122.5999984741211,79184500,117.92260009765624,72.38848310310894
2020-12-15,125.04808044433594,127.87999725341795,127.9000015258789,124.12999725341797,124.33999633789062,157243700,118.1502000427246,78.25700376109859
2020-12-16,124.9796371459961,127.80999755859376,128.3699951171875,126.55999755859375,127.41000366210938,98208600,118.4431999206543,77.14285814738605
2020-12-17,125.84993743896484,128.6999969482422,129.5800018310547,128.0399932861328,128.89999389648438,94359800,118.71559982299804,77.48525029818035
2020-12-18,123.85509490966797,126.66000366210938,129.10000610351562,126.12000274658203,128.9600067138672,192541500,118.94939987182617,67.60760242672117
2020-12-21,125.39035034179688,128.22999572753906,128.30999755859375,123.44999694824219,125.0199966430664,121251600,119.1745997619629,64.12096455045584
2020-12-22,128.95948791503906,131.8800048828125,134.41000366210938,129.64999389648438,131.61000061035156,168904800,119.32419982910156,69.29826263870126
2020-12-23,128.0598907470703,130.9600067138672,132.42999267578125,130.77999877929688,132.16000366210938,88223700,119.52139999389648,67.00595597856274
2020-12-24,129.0475311279297,131.97000122070312,133.4600067138672,131.10000610351562,131.32000732421875,54930100,119.73699996948243,70.33474876285595
2020-12-28,133.66299438476562,136.69000244140625,137.33999633789062,133.50999450683594,133.99000549316406,124486200,120.05660003662109,73.85695437269855
2020-12-29,131.88330078125,134.8699951171875,138.7899932861328,134.33999633789062,138.0500030517578,121047300,120.37360000610352,68.52702507136904
2020-12-30,130.7587432861328,133.72000122070312,135.99000549316406,133.39999389648438,135.5800018310547,96452100,120.7283999633789,72.22637556410974
2020-12-31,129.75160217285156,132.69000244140625,134.74000549316406,131.72000122070312,134.0800018310547,99116600,121.03199996948243,67.87743080643301
2021-01-04,126.5442123413086,129.41000366210938,133.61000061035156,126.76000213623047,133.52000427246094,143301900,121.28279998779297,62.119117927551386
2021-01-05,128.10877990722656,131.00999450683594,131.74000549316406,128.42999267578125,128.88999938964844,97664900,121.58799987792969,65.46064200449027
2021-01-06,123.79643249511719,126.5999984741211,131.0500030517578,126.37999725341797,127.72000122070312,155088000,121.81919982910156,47.72727272727275
2021-01-07,128.02076721191406,130.9199981689453,131.6300048828125,127.86000061035156,128.36000061035156,109578200,122.13659973144532,54.797906799370985
2021-01-08,129.12571716308594,132.0500030517578,132.6300048828125,130.22999572753906,132.42999267578125,105158200,122.44559982299805,55.13018115676184
2021-01-11,126.12373352050781,128.97999572753906,130.1699981689453,128.5,129.19000244140625,100384500,122.80119979858398,53.44416949220116
2021-01-12,125.94771575927734,128.8000030517578,129.69000244140625,126.86000061035156,128.5,91951100,123.07079986572266,50.88263772489471
2021-01-13,127.9914321899414,130.88999938964844,131.4499969482422,128.49000549316406,128.75999450683594,88636800,123.51139984130859,48.38918626360531
